,name,income,expend
114415,Gibby Trust,10000.0,16721.0
6265,The Halifax District Nursing Charity,10000.0,0.0
73919,Jeremi Kroliczewski Educational Trust,9990.0,11896.0
85328,Purbeck University of the Third Age,9961.0,8718.0
50112,Ripon Grammar School Educational Foundation,9914.0,10810.0
75777,Agroforestry and Environmental Protection (Agroforep),9912.0,9868.0
49710,The Lenton and Wortley Hall Trust,9898.0,99.0
120305,Broughton Infant School Fund,9891.0,12474.0
17013,Forest Park School Trust,9887.0,18221.0
35024,Bampton Exhibition Foundation,9872.0,8245.0
123467,Athena Educational Trust,9850.0,9850.0
115646,Lynnfield Community Learning,9841.0,9838.0
133066,Partners of Wilshere-Dacre Academy,9838.0,14636.0
135935,Heswall U3A,9831.0,8354.0
42352,"Kings School, Grantham",9828.0,1350.0
129734,Chipping Ongar Primary School Association,9828.0,13279.0
67778,Lowther Street Annexe,9819.0,8860.0
128463,The Friends of St Bartholomew's C of E First School Association,9816.0,9625.0
83175,The West Midlands Passenger Transport Educational Trust,9791.0,9240.0
119639,Amrit Academy,9790.0,7116.0
49699,Bitterley Grammar School,9786.0,3649.0
134083,Wyre Forest & District University of the Third Age,9783.0,8323.0
93703,The Somerton U3A,9775.0,11510.0
130853,Sutton Boxing & Fire Fit Academy,9750.0,9690.0
129632,Friends of Hextable Primary School,9741.0,11727.0
48887,Tarvin Educational Foundation,9739.0,6831.0
130429,St John's School House (Glastonbury),9734.0,2051.0
35846,Seys and Bridges Educational Foundation,9731.0,8576.0
44873,The Whitley Bay High School Trust,9716.0,9165.0
118788,North Pennine Learning Partnership,9713.0,108520.0
86236,English Language Scholarships for Tibetans (Elst),9702.0,14491.0
103821,Glastonbury First,9701.0,9663.0
136487,Maachild,9681.0,6238.0
84250,The Guild of Bricklayers Educational Trust Fund,9679.0,9258.0
96035,Chhatak Jubo Shongsta (Uk),9675.0,560.0
65806,St. Mary's R. C. Primary School Fund,9671.0,217771.0
73790,Elmlea Junior School PTA,9667.0,8548.0
11611,Town Lands,9645.0,13466.0
22549,Lovelace Primary School Parents' and Friends' Association,9633.0,7786.0
97010,United Homework Club and Cultural Development,9632.0,9061.0
71222,Broomfield School Fund,9627.0,7434.0
85073,The University of the Third Age Maidenhead,9624.0,9642.0
39152,Wyggeston School Foundation,9622.0,11725.0
131092,Sarbat Education Welfare Association Croydon Ltd,9617.0,11668.0
84510,The Baddow and Galleywood U3A,9611.0,9311.0
7467,Higham Ferrers Adult Schools,9605.0,9942.0
120806,Harwell School Association,9601.0,14951.0
49822,United Educational Foundation,9597.0,3052.0
108047,Haslemere Schools Charity,9583.0,4510.0
128606,Redwell Infant School Support Fund,9563.0,9597.0
35465,Arnold's Educational Foundation,9563.0,6555.0
24753,"The Academy, Selsey - PTA",9547.0,9617.0
39939,Lancashire and Cheshire Adult School Union,9546.0,3035.0
129971,Ripley Educational Foundation,9540.0,10520.0
70851,British School Great Leighs,9524.0,12805.0
74903,Friends of the Erme Primary School,9520.0,6451.0
118455,Elthorne Park Home School Association,9508.0,8584.0
74920,Bromham Church of England School Educational Fund,9504.0,0.0
83807,Fairford and District U3A,9501.0,8562.0
104577,The Montessori Schools Foundation,9501.0,10089.0
44577,Alfrick Educational Charity,9467.0,8568.0
62871,Worthing University of the Third Age,9462.0,10303.0
73507,The White Cliffs Country U3A,9460.0,8214.0
73167,Kingsdown School Fund,9458.0,800.0
