,name,income,expend
6255,James Bond/Henry Welch Trust,9896.0,9228.0
43014,Birmingham Arthritis Appeal and Resource Centre,9852.0,47243.0
99023,Derbyshire Victoria County History Trust,9774.0,7019.0
12029,Worshipful Company of Founders Sexcentenary Appeal Fund,9756.0,958.0
6783,Historic Society of Lancashire and Cheshire,9739.0,10865.0
37385,Gastro-Intestinal Foundation Trust,9711.0,12769.0
90708,The Korner Travelling Fellowship Fund,9702.0,2510.0
97458,Thyroid Eye Disease Charitable Trust,9683.0,13061.0
5983,The Preston Society,9680.0,4780.0
129924,Goring Gap University of the Third Age,9669.0,9185.0
58083,Hereford and Worcester Gardens Trust,9587.0,8525.0
124481,Parkinsons Improvement Programme,9583.0,3527.0
62798,Berkshire Record Society,9550.0,7933.0
23645,Women in Dialogue,9472.0,10383.0
132043,St Ives (Cambs) U3A,9456.0,4602.0
89382,GCR Rolling Stock Trust,9439.0,7479.0
16492,The West Somerset Steam Railway Trust Limited,9353.0,7000.0
126604,European Society for Movement Analysis in Adults and Children,9290.0,5569.0
14366,Cognitive Research Trust Limited,9274.0,7634.0
94019,Foundation for Medieval Genealogy,9247.0,4141.0
7253,The St Albans and Hertfordshire Architectural and Archaeological Society,9240.0,9976.0
52545,The Mark Ridgwell Leukaemia Trust,9219.0,16230.0
25678,The United Kingdom National Committee of the World Organisation for Early Children Education (Called O M E P ),9118.0,8908.0
36462,Society for Italian Studies,9106.0,10805.0
18321,Foundation for Research and Education in Economics,9057.0,24771.0
103545,Molecular Graphics and Modelling Society,9043.0,22253.0
7486,The North of England Neurological Association,8913.0,9322.0
126987,North of England Oncology Association,8850.0,11101.0
15743,Norwich Astronomical Society,8849.0,6644.0
131057,"University of the Third Age, Todmorden",8848.0,6756.0
27797,The Royal Devon and Exeter Kidney Development Fund,8844.0,14233.0
16720,The Lonsdale Trust,8841.0,8841.0
44155,The Vascular Surgery Research Fund,8808.0,2920.0
124008,Heartburn Cancer UK,8795.0,3675.0
2111,Ray Lankester Fund,8762.0,1425.0
29229,The De Vere Society,8761.0,9317.0
73652,Takaful Trust,8757.0,7996.0
99587,The John Charnley Research Institute,8751.0,40828.0
57081,Devon and Cornwall Record Society,8741.0,13960.0
