,name,income,expend
67934,Daniel Owen Community Association,99968.0,112789.0
18192,Alpha Grove Community Trust,99944.0,96346.0
19691,Chesham and District Community Association,99812.0,103181.0
53983,The Stevenage Community Trust,99702.0,132059.0
117041,Int. Siddhashram Shakti Centre,99593.0,68870.0
43994,Blyth Resource & Initiative Centre,98855.0,97076.0
44285,Derby West Indian Community Association,98480.0,114380.0
120107,South Kilburn Trust,98386.0,378594.0
117211,Sandwell Deaf Community Association,98269.0,128731.0
105515,Jubilee Fields Community Association,98249.0,100995.0
102311,Bristol Community Accountancy Project,98160.0,84595.0
91256,Craig-Y-Don Sports and Community Centre,98027.0,88025.0
120158,Cottenham Community Centre,97874.0,118386.0
31456,Westside Community Association,97787.0,87927.0
70501,The Courtyard Arts and Community Centre,97365.0,101268.0
71283,The Sheffield Chinese Community Centre,97337.0,120816.0
88158,Anjuman-E-Ezzi (Nottingham),97128.0,100487.0
84821,Pippa's Group,97108.0,90301.0
93490,Hiltingbury Community Association,97106.0,70815.0
8766,Dyfed Caerfyrddin Federation of Women's Institutes,97087.0,99020.0
73814,Wickway Community Centre Association,96634.0,93286.0
41578,Westcliff Community Association,96620.0,106476.0
119740,United in the Community,96583.0,128098.0
79959,Stonehouse Creek Community Development Trust Ltd,96562.0,89347.0
134007,Right Track Community Trust Ltd,96449.0,60898.0
75933,Herefordshire Federation of Women's Institutes,96202.0,89240.0
119477,Impact Ashford,96158.0,159021.0
42444,New Wortley Community Association Limited,96122.0,100643.0
107659,Brandwood Centre Community Association,95954.0,106485.0
94244,Dene Valley Community Transport Ltd,95789.0,95559.0
101448,Newport Chinese Community Centre,95474.0,94757.0
134100,East End Youth and Community Centre,95334.0,99046.0
129303,Omnibus - Clapham,95320.0,63266.0
7761,West Suffolk Federation of Women's Institutes,95218.0,90188.0
31880,Breaks Manor Youth and Community Centre,95194.0,83180.0
31234,Tilbury Community Association,95149.0,169119.0
133190,Cornerstone Community Development Trust Limited,95000.0,22935.0
123297,Scaitcliffe Community Centre,94784.0,81023.0
45987,Hurworth Community Association,94341.0,90802.0
116630,Bollington Community Association Limited,94271.0,101971.0
99820,The Cambridge Federation of Women's Institutes,94254.0,91405.0
57395,The Griffin Community Trust,94195.0,90198.0
120891,St Leonards Youth and Community Centre,94084.0,93979.0
119828,Airedale Agricultural Society,93849.0,85561.0
11376,Lytham St Annes Civic Society,93833.0,10790.0
22667,Lostwithiel Community Association,93784.0,89969.0
134263,London Bangla Press Club,93745.0,32943.0
5047,Nefyn Town Trust,93563.0,39296.0
132693,Dorset Community Association,93533.0,87510.0
33048,Rose Hill Community Association,93425.0,97113.0
133064,Linden Hall Community Centre Limited,93396.0,86069.0
15143,A P Taylor Trust,93393.0,71819.0
31086,Basildon Community Association,93195.0,92454.0
9444,Paulsgrove Community Association,93137.0,99886.0
31085,The Wickford Community Association,92794.0,85215.0
26252,The Morton Charitable Trust,92703.0,54741.0
111356,People Around Here,92700.0,103220.0
92520,The Walters Kundert Charitable Trust,92692.0,406886.0
108803,Crownway Community Centre,92641.0,82397.0
41815,Dawdon Youth and Community Centre,91816.0,112529.0
114459,Sherfield Park Community Association,91792.0,90998.0
124804,Gamlingay Community Centre,91611.0,77354.0
131420,Masham Town Hall Community Charity,91300.0,84262.0
86302,The Cambrian Community Centre,91233.0,73764.0
136092,Floral Hall Community Centre Trust Ltd,91158.0,64504.0
123566,The Kanamai Development Trust,91127.0,83440.0
124628,Chalfont St. Peter Community Centre,90882.0,88901.0
118127,The Children's Development Trust,90733.0,115618.0
98232,Dore Community Transport,90715.0,58285.0
18566,Hullbridge Community Association,90692.0,104608.0
32077,Huntingdon Commemoration Hall,90478.0,84929.0
40045,Ryhope Community Association,90385.0,85862.0
26266,Bishop Ho Ming Wah Association and Community Centre,90345.0,77243.0
88665,Mind Yourself,90339.0,247615.0
109537,Alington House Community Association,90249.0,91989.0
124654,Bierley Community Association Ltd,90081.0,87827.0
135350,Pitshanger Community Association,90068.0,47262.0
136012,Loughborough Community Centre,90029.0,67020.0
132485,Maryvale Community Project,90018.0,81106.0
132132,Soper Hall Community Centre Limited,89748.0,76966.0
18002,East Community Association,89737.0,93124.0
47848,Alwoodley Community Association,89622.0,81848.0
92635,Bangladeshi Community Association (Keighley),89529.0,84141.0
116909,Engage Voluntary Sector Development,89502.0,80176.0
96144,Northern Fells Rural Community Development Group,89451.0,88781.0
106595,Four Groves Community Association,89432.0,81899.0
55285,St Helier and District Community Association,89417.0,90983.0
39785,The Cwmbran Trust,89360.0,73094.0
135609,Birch Community Association,89248.0,73354.0
9454,Southdown Trust,88866.0,55681.0
44081,Moseley Road Community Centre,88768.0,94568.0
6314,The Cononley Village Institute,88763.0,128395.0
70257,Barnhill Community Association,88695.0,74180.0
79343,The Old Heathcoat School Community Centre (King Street Tiverton) Limited,88603.0,89990.0
109742,Bakewell Town & Community Trust,88334.0,76762.0
7707,Cumbria - Cumberland Federation of Women's Institutes,88220.0,96139.0
124879,British Pakistan Foundation for Development,88120.0,64187.0
125574,Diaspora Volunteering Alliance,88006.0,51874.0
72296,The Trinity Centre (Dalston),87899.0,83318.0
7756,Warboys Women's Institute,87731.0,9175.0
105999,Chopwell Community Association,87558.0,32797.0
119576,Community Programme for Health and Development,87540.0,88000.0
12806,Hertfordshire Federation of Women's Institutes,87435.0,90824.0
104016,Finsbury Park Trust,87214.0,131969.0
25203,Moreton Hall Community Association,87168.0,91632.0
30112,Hele Village Community Association,87157.0,61092.0
114596,Cricklade Jenner Hall,87055.0,81738.0
126293,Legacy Project Limited,86975.0,67023.0
95800,Upper Horfield Community Trust,86774.0,96436.0
90270,Tiferes Zvi Charitable Trust,86767.0,98954.0
128989,Eastbrook Community Association,86755.0,64087.0
80158,St Denys Community Help Projects,86696.0,82631.0
85868,Sparth Community Centre Association,86668.0,79788.0
31333,Kingswood Community Association,86502.0,88701.0
