,name,income,expend
134725,Wilfred Marshall Family Charitable Trust,10000.0,0.0
105390,Cole Anderson Charitable Foundation,10000.0,6720.0
112267,The Piers Harrington Foundation,10000.0,5520.0
122365,Oakey Cokey Kids Club,10000.0,7642.0
122588,"The Caswell Family Charitable Trust (The ""Trust"")",10000.0,15408.0
119540,Keeping Youth Active,10000.0,10000.0
114314,The Rainbow Van Community Project,10000.0,9800.0
123965,Keas Valuing Lives,10000.0,10385.0
138829,Growing a Greener Britain,10000.0,0.0
103301,"Birmingham Somali Welfare Association for Youth, Disabled and the Elderly",10000.0,3719.0
132897,Different Strokes Trust,10000.0,9958.0
71794,Trowbridge P.H.A.B. Club,9995.0,9979.0
53600,The Sports Forum for the Disabled,9990.0,16742.0
95972,The Shaun O'neill Trust,9988.0,2832.0
23746,The Matheson Trust,9985.0,43756.0
84657,Burcott and District Riding for the Disabled Association,9980.0,7764.0
425,Isle of Ely Society for the Blind,9974.0,28659.0
103651,Refugee Resettlement Support Project,9956.0,19868.0
109490,Friends of Ethiopian Children in Need,9950.0,6069.0
130873,Inspire-Aspire,9950.0,8750.0
77561,Deichoe Frasi Charitable Trust,9948.0,13260.0
66004,Chris Brown Day Centre,9936.0,11813.0
52468,National Talking Express,9931.0,10534.0
10086,The Poor's Estate,9924.0,10117.0
92572,Pirton Joycare,9915.0,11937.0
6172,"Blackpool, Fylde and Wyre Cerebral Palsy Association",9898.0,10670.0
103785,Roar Youth Association,9897.0,14955.0
119717,Eurosoma Cultural Centretrust,9879.0,9755.0
127742,Birmingham Child Contact Centre,9873.0,5998.0
25550,The Society for the Study of Labour History,9870.0,5684.0
39981,Torfaen Aids for the Disabled Society,9870.0,11150.0
4803,Edward Heron's Charity,9867.0,17788.0
20874,The City of Ely Community Service Committee,9864.0,8778.0
22415,The Emmaus Fellowship Trust,9863.0,13975.0
4381,Birmingham Temperance Society's Memorial and Gift Trust,9862.0,9856.0
19124,Help Rizokarpasso,9851.0,4244.0
61798,Children's Centre Support Group,9848.0,4020.0
63192,Bay Foundation,9847.0,9926.0
87040,The Ty - Celyn Sunday Club,9841.0,11656.0
134091,Les Webber's Angling Projects,9837.0,7897.0
117527,Dial Wood Carriage Driving for the Disabled,9835.0,8038.0
40783,Hereford and District Young Farmers Club,9826.0,9316.0
65407,Studley Green Community Day Care Centre,9823.0,11763.0
100377,The Pelvic Partnership,9818.0,9126.0
51750,Sheila Hind Trust,9818.0,7872.0
42334,Kington and District Young Farmer's Club,9805.0,8688.0
84309,Somali Refugee Aid Projects,9800.0,9560.0
89765,Children's Hearts,9800.0,16900.0
84580,Bexley Group for Therapeutic Riding for the Disabled Association,9799.0,7285.0
64777,Herbertpur Trust,9795.0,46917.0
111558,South Norfolk Youth Symphonic Band,9790.0,13818.0
92067,Kingston Upon Hull Elizabeth F. Walker Foundation,9787.0,7500.0
75505,Springfield Initiative Youth Group,9781.0,12735.0
53514,The Bickford Rest Centre,9780.0,8822.0
84907,St Albans Good Neighbour Scheme,9777.0,7746.0
40921,Melton Mowbray Young Farmers' Club,9773.0,10047.0
63713,Baha'i Agency for Social and Economic Development - United Kingdom,9763.0,1406.0
125552,Walsall Older Persons Project,9762.0,9458.0
105080,The Davys Family Trust for Neuroscience,9760.0,698.0
5664,Girls Welfare Fund,9760.0,10735.0
110957,The Raza Foundation,9756.0,9655.0
29572,The Sir Geoffrey Todd Trust,9756.0,13212.0
65385,Trinity Day Care Centre,9754.0,7271.0
54282,The Lantern Club,9753.0,8567.0
103342,Peapods,9753.0,10306.0
104056,The Worcester Contact Centre,9751.0,7116.0
