,name,income,expend
14727,Brookdale Wildlife Garden Community,10000.0,9581.0
58215,Lower Bradley Community Association,10000.0,16667.0
95122,Gloucestershire Chinese Community Association,10000.0,9750.0
50459,The Pennard Community Charity,9979.0,5958.0
108064,Ebbsfleet Rainbow Centres,9966.0,19039.0
133968,Sahal Community Development Centre Ltd,9962.0,9952.0
3904,Bude Women's Institute,9937.0,6957.0
60037,Horringer and Ickworth Women's Institute,9917.0,10880.0
89990,Verwood (A) Townswomen's Guild,9914.0,9817.0
93187,The Dore Mercia (M) Townswomen's Guild,9911.0,9805.0
31911,Little Munden Memorial Hall 1914-1918,9911.0,4085.0
69986,Jimmy's Community Activity Centre,9900.0,9891.0
98956,Tosalisana Congolese Community of Sheffield,9890.0,9880.0
38056,Queensferry War Memorial Institute,9889.0,5376.0
39714,Broadbottom Community Association,9884.0,10016.0
27579,The London Hazards Centre Trust Limited,9879.0,24881.0
22992,Forty Foot Village Association,9874.0,12018.0
136545,Crane Youth and Community Association,9871.0,7894.0
97013,The Rainhill (E) Townswomen's Guild,9866.0,10121.0
40888,Bilston Community Association,9865.0,15213.0
90138,The Bath Weston Village 'E' Townswomen's Guild,9842.0,10469.0
111568,Mayfields Community Centre,9842.0,6731.0
9041,Crook Memorial Hall,9842.0,8066.0
48054,Garden Village and District Community Association,9838.0,13063.0
29747,Istead Rise Evening Women's Institute,9838.0,10101.0
51948,Moorlands Community Association,9837.0,11171.0
135172,The Hive Chorleywood,9837.0,4378.0
55993,Bramshaw Women's Institute,9822.0,8941.0
41579,Frodingham Community Association,9817.0,8842.0
27944,Hedge End Youth and Community Association,9811.0,13260.0
127803,Normandy-Day UK Ltd,9802.0,3955.0
69771,Hartley Village Hall,9801.0,7000.0
121018,One Community Organisation,9800.0,9800.0
41269,Rolleston-on-Dove Women's Institute,9791.0,9498.0
58343,Clayton-Le-Woods Women's Institute,9786.0,9951.0
98215,Somali Community Support Centre,9785.0,8500.0
50466,New Pasture Lane Community Centre,9773.0,9080.0
40288,Bagillt Community Association,9771.0,5522.0
44052,Rosley Recreation Hall,9770.0,7026.0
40982,Grove Farm Community Association,9760.0,13760.0
114514,Balham and Tooting Community Association,9758.0,8844.0
113009,London South West Chinese Community Association,9755.0,8006.0
89624,Reading Tilehurst Heights (E) Townswomen's Guild,9734.0,7858.0
65437,Trapp Women's Institute,9732.0,9359.0
34938,Camerton Community Hall (Somerset),9731.0,15306.0
10880,Champney Hall,9722.0,7030.0
30234,Warden Hill Community Association,9710.0,10755.0
22260,St George's Institute,9710.0,7558.0
58001,Kingsland Residents Community Association,9707.0,11088.0
82944,"The Victory Hall, Hasketon",9703.0,8305.0
74866,St Michael's Mansel Lacy Community Association,9697.0,10995.0
38638,Pudsey Civic Society,9691.0,12146.0
24354,Harling Community Centre,9688.0,15375.0
1811,The Wardington Memorial Hall,9664.0,16684.0
29861,Enterprise Development Centre,9663.0,9805.0
