,name,income,expend
75986,Midsomer Norton Community Association,24989.0,24531.0
136822,Coaching Inside and Out,24932.0,13409.0
127927,The MGGS Development Trust,24914.0,20744.0
75815,The Peopleton Village Recreation Trust,24909.0,23971.0
122132,Potter Street Community Association,24867.0,27879.0
132995,The Broomhall Centre,24851.0,73966.0
37577,Scarr-Hall Memorial Trust,24797.0,10099.0
96341,The Whaley Bridge Community Trust,24791.0,23466.0
45240,Greater Manchester Bangladesh Association and Community Centre,24784.0,36407.0
97031,The New Forest Federation of Townswomen's Guild,24760.0,25381.0
47507,The Club House Community Centre,24759.0,23805.0
116929,Darran Las Community Building,24724.0,17167.0
132815,Brent Cultural Centre,24700.0,27292.0
114362,Somali Cultural Resource Centre,24693.0,22087.0
101053,Lane End Youth & Community Centre Association,24691.0,24179.0
39696,Seacombe Community Association,24681.0,19934.0
33523,Brookwood War Memorial Hall,24676.0,19999.0
108907,BMC Land and Property Trust,24642.0,16174.0
17298,Berinsfield Community Association,24637.0,25282.0
42888,Edenthorpe Community Centre Association,24633.0,21815.0
33717,The Heathfield Village Institute and Goward Hall,24617.0,29444.0
7732,Alstonefield Village Hall Committee,24613.0,23186.0
55963,Chepstow Community Centre(mk),24580.0,23405.0
24032,Rayleigh Mill Women's Institute,24560.0,22757.0
127511,Newington Community Association,24539.0,23120.0
30323,Old Windsor Memorial Hall,24519.0,32144.0
123849,Luton Turkish Community Association,24500.0,23000.0
93135,St Martin's Centre Project,24499.0,18087.0
31319,Frampton Cotterell and District Community Association,24499.0,40010.0
18501,Brent Knoll Parish Hall,24494.0,21314.0
122725,St. James' Community Centre,24455.0,19528.0
76718,Ludgvan Community Centre Charity,24453.0,24916.0
88441,Ettington Community Trust,24445.0,28165.0
116787,Greater Reading Nepalese Community Association,24441.0,14732.0
107551,Abbey Fields Community Centre,24429.0,15002.0
116295,The Sunrise Community Trust,24421.0,45030.0
81857,Greenfield Centre Community Asociation,24405.0,17496.0
46060,Ledbury Community Centre,24399.0,30212.0
47744,Embsay with Eastby Village Institute,24373.0,24883.0
103590,Southwater Area Community Centre,24367.0,23413.0
7445,Aperfield (West Kent) Women's Institute,24359.0,23530.0
123570,Hear Women,24352.0,220669.0
45965,Mainsforth and District Community Association,24322.0,24549.0
42917,Earsdon and Wellfield Community Association,24302.0,19817.0
135809,Kemsley Community Centre,24296.0,21807.0
73609,Wey Valley Advanced Motorcyclists,24293.0,13428.0
53003,St John's Community Association,24285.0,24306.0
32314,St Paul's Cray Community Association,24283.0,30187.0
32287,Greenwood Community Centre,24279.0,13516.0
86084,Wrens Nest Community Centre,24275.0,20057.0
30274,Easthampstead and Wildridings Community Association,24239.0,19167.0
127754,South Bookham Youth and Community Association Limited,24237.0,17756.0
48075,Aberkenfig and District Public Memorial Hall and Welfare Association,24235.0,34893.0
121553,Basingstoke Multicultural Forum,24214.0,22942.0
31645,Woolston and District Community Association,24214.0,25328.0
133145,Hertford St Andrew Community Trust,24200.0,34199.0
37946,Rhuddlan Town Community Association,24129.0,21612.0
118230,The Surrey Hills Society,24113.0,16130.0
37579,The Jim Marshall Charitable Trust,24102.0,14363.0
31432,Lockleaze Community Association,24092.0,25028.0
47159,Littleworth Community Association,24048.0,19646.0
78856,St. Edmundsbury Area Mediation Service Ltd,24039.0,23549.0
111992,Paradigm Norton Trust,24029.0,24802.0
45114,Stathern War Memorial Institute,24028.0,21319.0
30426,Risborough and District Community Association,24012.0,23217.0
88670,Kings Meaburn Village Institute,23974.0,22993.0
124944,The Class 37 Locomotive Group,23950.0,28550.0
24500,The Charltons (Adam and Mackrell) Memorial Playing Field and Community Centre Trust,23948.0,16983.0
73577,Bridgnorth Community Hall,23942.0,19218.0
102352,Islamic Resource Centre,23929.0,23334.0
125800,Balmoral Community Centre Association,23925.0,22129.0
41122,Old Leake Community Centre and Playing Field Committee,23883.0,19646.0
16516,Westgate-on-Sea Community Centre Association,23873.0,18258.0
132893,Sutton Trust Action Group Community Association,23868.0,20890.0
67754,Ennerdale Community Association,23860.0,23968.0
3501,Freemantle Hall Trust,23853.0,19443.0
47742,Cartwheel Youth and Community Centre,23810.0,11851.0
136021,St Judes Community Project,23755.0,14659.0
45225,Eldonian Community Trust Limited,23752.0,24447.0
41587,Linthorpe Community Association,23727.0,22037.0
15606,Medway Hindu Community Centre,23716.0,18099.0
82778,Wilberfoss Community Centre,23715.0,22297.0
21867,Winterbourne Glebe Hall,23712.0,25709.0
56027,Even Swindon Community Centre,23711.0,41356.0
93326,Weeke Community Association,23711.0,28013.0
93908,The Pendragon Community Trust,23706.0,11918.0
34957,Greenhithe Community Association,23675.0,15343.0
11562,Bristol Civic Society Incorporating the Bristol Kyrle Society (Established 1905),23663.0,10550.0
58351,Market Weighton Community Hall,23660.0,22567.0
101861,One Vision Partnership Limited,23641.0,49146.0
20600,The Overton Community Association,23621.0,21233.0
8132,Women's Institute - Solihull,23611.0,49702.0
104213,Cote Community Association,23609.0,22425.0
84247,St John's Community Hall Management Committee,23606.0,25891.0
12847,Cleveland Scientific Institution,23582.0,14458.0
116086,Chinthowa Development Trust,23579.0,21834.0
89483,Woodside Community Association,23554.0,23841.0
44703,Woodham Village Community Association,23520.0,29616.0
53577,Westbrook Hall Association,23518.0,20181.0
114206,Kingsway Outreach Centre,23505.0,23358.0
46755,Murray House Community Recreation Centre,23443.0,33327.0
124639,NTC Cobham Charity for Dutch Language and Culture Cobham,23425.0,18267.0
103575,Upper Coquetdale Community Transport,23361.0,21265.0
27410,The Broadstone Community and Arts Centre,23355.0,22123.0
99058,Marton Community Centre Group,23350.0,20957.0
129194,Springhead Management Company Ltd,23344.0,16865.0
121255,Association of Jamaican Nationals (Birmingham) UK,23340.0,42315.0
116218,Cape Community Care Day Centre,23336.0,27882.0
116683,Alamein Community Association,23332.0,27858.0
31942,The Sandridge Youth and Sports Community Association,23328.0,19132.0
76244,Brent Indian Community Centre,23310.0,18175.0
42506,Shia Islamic Centre Blackburn,23280.0,25681.0
132027,Acheiving Communities Together,23225.0,22833.0
85796,Lisvane Community Association,23223.0,21379.0
24480,Halstead Women's Institute,23223.0,23929.0
5082,Ravenstone with Snibstone Village Institute,23221.0,9909.0
113528,Hilda Lane Community Association,23130.0,19344.0
96170,Cortonwood Comeback Community Centre,23106.0,31213.0
81487,Whitley Wood Community Centre,23105.0,27155.0
33777,West Meads Community Centre & Association,23060.0,24335.0
29607,Forest Park Community Association,23037.0,19108.0
31450,Alresford and District Community Association,23015.0,23810.0
41575,Lincoln Gardens Community Association,23003.0,20974.0
95390,"The Neville Hall Charitable Trust, Waltham St Lawrence",22998.0,21883.0
13169,The Chilwell War Memorial Hall and Institute,22966.0,16830.0
113490,Christ Church Community Centre,22960.0,16062.0
123903,Kanzi-Kibera Friends Ltd,22896.0,27850.0
40536,Kirkburton and Highburton Community Association,22895.0,20812.0
33459,Whelnetham Community Centre,22886.0,21934.0
132441,Trinity Area Commuity Trust T.A.C.T.,22886.0,25576.0
19541,"Bolford Street Hall, Thaxted",22869.0,24238.0
44452,The Vale Community Association,22864.0,19612.0
29026,Marshfield Community Centre Association,22864.0,20404.0
71034,Houghton Regis Memorial Hall Fund,22850.0,29027.0
43839,Penygraig Community Project,22830.0,2131.0
25768,The Hillview Community Association,22822.0,20381.0
122594,Longhoughton Village Development Trust,22805.0,66210.0
129609,Hungarian Cultural Association,22804.0,22126.0
93450,Community Association of Portslade( South ),22792.0,24519.0
43791,The Social Service Centre,22779.0,10161.0
38485,Fairview Youth & Community Association,22748.0,18784.0
130041,Cymuned Pennant Community,22714.0,25861.0
56247,Laurel Avenue Community Association,22660.0,16767.0
29085,River Valley Centre,22596.0,22842.0
108619,Bowburn & Parkhill Community Partnership,22561.0,1244.0
91258,Two Mile Ash Community Centre,22561.0,19587.0
126806,Bowes Park Community Association,22541.0,19841.0
117768,Old Bancroftians Educational Development Fund,22534.0,3862.0
127295,Tw4 Community Development Trust,22534.0,25746.0
69844,Aberhafesp Community Association,22532.0,11051.0
80797,Deva Judokwai Sports and Community Trust,22529.0,18341.0
121120,The Spearhead Trust at Bells Farmhouse,22486.0,31441.0
130380,The Elgar Centre,22477.0,16173.0
90485,Fleet (Morning) Townswomen's Guild,22453.0,22840.0
92356,Coppins Hall Community Association,22452.0,25858.0
50529,Spring Bank Community Association,22434.0,33141.0
76911,Northlands Park Community Association,22419.0,19094.0
127102,Blurton Community Hub,22376.0,12295.0
47975,Stradbroke and District Community Association,22363.0,28234.0
71,"King George's Hall Trust, Esher",22361.0,35451.0
128928,Hill Top Community Development Association,22359.0,24187.0
4360,Norton House Community Centre,22341.0,21247.0
16218,Gloucester Civic Trust Limited,22314.0,20400.0
112612,Brough Community Centre Management Committee,22309.0,19459.0
48179,Swffryd Community Centre,22291.0,18901.0
16306,The H Steven and P E Wood Charitable Trust,22252.0,17680.0
