,name,income,expend
99615,Race Equality in Tower Hamlets,9988.0,9988.0
112985,The Women's History Network,9959.0,11188.0
125184,Restorative Justice Initiative (Midlands),9851.0,9851.0
130242,Bolton Multi-Cultural Integration Group,9745.0,8780.0
115620,KT'S Fund,9736.0,35125.0
98178,Affect,9659.0,3926.0
52030,Sad Association,9656.0,18540.0
111576,Black and Ethnic Minorities Financial Services,9654.0,0.0
130759,Savera UK,9625.0,3470.0
118881,Freemind Project Limited,9600.0,9600.0
131705,South Yorkshire Refugee Law and Justice,9565.0,14567.0
39629,Cardiff and District Pre-Retirement Association,9562.0,13036.0
116191,British Sikh Council UK,9532.0,31672.0
127234,Eastern Legal Support Trust,9521.0,12664.0
133123,Jino Organisation,9520.0,8867.0
59164,Lancashire Young Homeless Project Limited,9519.0,9039.0
43167,Madarsa Taleem-Ul-Quran,9510.0,8990.0
102164,Chonyi Wisdom Charity,9503.0,2970.0
19181,Royal Naval Patrol Service Association,9494.0,12694.0
125489,Thyroid Patient Advocacy,9475.0,8125.0
124705,The North West Community Patrol Trust,9393.0,1536.0
2702,Billingshurst Women's Hall,9353.0,8009.0
40176,Wharfedale Beekeepers Association,9271.0,8557.0
71060,Bees and Trees Limited,9213.0,13467.0
125780,Padi,9200.0,9190.0
65973,The Castle Bromwich Ladies Club,9171.0,9619.0
78742,Network 81,9161.0,10740.0
55166,Healthwatch,9121.0,8240.0
122120,Bajuni Womens Advocacy Group,9121.0,11518.0
67740,Association for Language Awareness,9113.0,5290.0
133597,The Kofia Trust,9093.0,7320.0
135338,Friends of New Byways,9047.0,8924.0
130987,The Panjwani Trust,9031.0,813.0
102630,Medway Neighbourhood Watch Association,9017.0,4799.0
87816,West London Muslim Women's Group,8900.0,5000.0
4115,John Dorsett Trust,8867.0,4222.0
96963,Marcher Apple Network,8813.0,7194.0
95768,Emma Humphreys Memorial Prize,8731.0,7039.0
77190,The Mediae Trust,8711.0,2431.0
119776,Black Self Help Mentoring Service,8690.0,6716.0
129808,Rural Development Foundation Global Ltd,8687.0,7513.0
126890,Jubilee Money Advice Service in Oswestry,8627.0,6313.0
106049,North and East Devon Prostate Support Association,8585.0,6662.0
108309,Friends R Us Aberdare,8583.0,5909.0
87518,The Friends of Edenbridge and Westerham Citizens Advice Bureau,8560.0,11509.0
89446,Hear-Our-Voice,8554.0,8314.0
129568,Al-Nisaa,8494.0,773.0
117345,Burmalink UK,8488.0,3691.0
92473,Croydon Borough Neighbourhood Watch Association,8485.0,24005.0
