,name,income,expend
19601,Lord Williams's Association,9994.0,9564.0
95317,The Friends of Barnby Road School,9991.0,9951.0
119931,Friends of Hawarden High School,9970.0,10806.0
122161,St Joseph's RC Primary School PTA,9949.0,12683.0
88696,Sheep Dip Lane Primary School Fund,9945.0,15112.0
101637,Watlington Primary School PTA,9922.0,11420.0
102940,King's Cliffe Endowed School Funds,9922.0,9422.0
72439,Burneston Church of England Aided Primary School Fund,9858.0,7543.0
59528,Friends of Woolsery School,9848.0,17054.0
75112,Tockwith School P.T.A.,9846.0,7167.0
121329,Steeple Morden Parent Teachers Association,9842.0,7066.0
49890,Woodthorne Primary School Parent-Teacher Association,9841.0,8107.0
60786,Gillingham Primary School Parent Teacher Association,9841.0,7903.0
102279,The Friends of Kirk Ireton Primary School,9840.0,11578.0
115060,St Ursula's Schools Pfa,9838.0,11063.0
94218,Friends of the Pastures Parent Teacher Association,9837.0,17293.0
72650,Bowerhill School PTA,9834.0,4306.0
96000,Alexandra Park School Association,9833.0,1986.0
53127,Friends of Little Waltham School,9821.0,10444.0
25990,Friends of St Mary's School,9820.0,10334.0
70846,Parents Teachers and Friends of St Mary's Euxton,9818.0,3505.0
104893,Friends of Broad Chalke School,9818.0,17273.0
61164,Wootton Lower School Parent Teachers Association,9815.0,12253.0
71493,Scotton Lingerfield School Fund,9815.0,5570.0
131137,St Michaels East Wickham PTA,9813.0,9018.0
55698,Friends of Istead Rise Primary School,9810.0,11041.0
110610,Cressing Primary School,9809.0,10680.0
39697,St John the Baptist Primary School PTA,9809.0,0.0
44553,Overleigh St Mary's Parent Teacher Association,9806.0,7660.0
90457,Friends of By Brook Valley School,9805.0,10744.0
70129,Hale School Parent Teachers Association,9804.0,13533.0
22968,The Friends of Stoke Park School,9801.0,7412.0
107321,Lanka Care-UK,9800.0,9500.0
62761,Hatfield Dunsville Primary School Parent and School Association,9799.0,3755.0
111121,The Friends of Locks Heath Infant School,9795.0,14389.0
94017,The Friends of Newport Primary School,9795.0,12266.0
101850,"The Friends of St Albans, Harlow",9793.0,10238.0
75965,The Friends of Burraton School,9793.0,9537.0
72428,East Cowton School Fund,9792.0,10609.0
70480,Friends of Powick School,9790.0,3443.0
20052,Beacon Community College  PTA,9790.0,13478.0
93315,St Joseph's Parent Teacher and Friends Association Poole,9789.0,7914.0
101316,Friends of Sandon School,9787.0,7395.0
55352,Friends of Drayton C of E Junior School,9782.0,10750.0
69538,Maes-Y-Bryn Parent Teacher Association,9781.0,4418.0
102944,Woodham Walter C of E Primary School PTA,9779.0,9375.0
128905,Widcombe Schools PTA,9778.0,11694.0
87630,Friends of the Brook ( P.T.A. ),9777.0,11064.0
92988,Parley School Support Group,9776.0,10905.0
28881,Miserden School Friends Association,9776.0,12859.0
66558,Brynmill Primary School Parent Teacher Association,9773.0,11077.0
71718,St Gregory's Primary School Association,9768.0,9201.0
24364,St Mary's Parent Teacher Association,9768.0,6576.0
132426,Rosemellin School PTA,9765.0,7541.0
69345,Willow Brook School Fund,9764.0,9798.0
73565,Friends of Ruskington Chestnut Street Ce Primary School,9764.0,7905.0
79606,Friends of Over Primary School,9762.0,7084.0
111585,St Mary's School PTA,9760.0,10455.0
102544,Nutfield Church Primary School PTA,9760.0,11606.0
41469,Clinton School Parents' Association,9759.0,12274.0
102214,"The Link Association of Parents, Staff & Friends",9756.0,10093.0
67684,The Friends of Cecil Gowing School,9755.0,12696.0
55897,Brooklands School Parent Teacher Association,9751.0,10288.0
53028,Haslingfield Endowed Primary School Parent Teacher and Friends Association,9749.0,6350.0
112654,Patch,9746.0,9567.0
84050,Friends of Sir Robert Hitcham School ( Debenham ),9746.0,5741.0
99859,Lodge Farm Primary School PTA,9744.0,11522.0
35555,The Kents Hill Junior School Parent-Teacher Association,9743.0,3874.0
125692,Millstead Parents Teachers Association,9742.0,3810.0
73307,Friends of the Bythams School,9733.0,6035.0
26574,St Nicolas and St Mary Church of England School Parent Teacher Association,9731.0,5810.0
73041,Friends of Ringwood Infant School,9727.0,4396.0
42287,Walmsley Ce (Aided) School Parent Teachers Association,9723.0,14112.0
73635,Northwood School Association,9719.0,10839.0
116980,Friends of Boughton Heath Primary School,9716.0,6155.0
67252,Princefield School Association,9712.0,7519.0
68182,Wistanstow Parent Teacher Association,9712.0,7874.0
96028,The Friends of Witley School,9709.0,10394.0
81257,Friends of Millbrook,9705.0,5500.0
71810,Brookmead School PTA,9705.0,14699.0
74530,Friends of Loudwater School,9704.0,11637.0
75465,Ascot Heath County Infant School Parents Association,9703.0,6045.0
45213,Friends of Maesgwyn School,9703.0,6350.0
89888,St. Mary's Infants' Fellowship,9699.0,1014.0
70389,Nettleworth Infant and Nursery School Fund,9699.0,7448.0
101938,Wembury Primary School PTA,9688.0,5321.0
