,name,income,expend
64956,Caister High School Trust,99523.0,97456.0
110300,The Friends of Kingswode Hoe School,98431.0,67255.0
95754,Penn Hall School Fund,97915.0,56405.0
97266,Amherst School Fund,96857.0,89715.0
70963,Filey Comprehensive School Fund,96128.0,94470.0
20213,Friends of Burford School,95986.0,42674.0
78119,"The Friends of Ranelagh School, Bracknell",95485.0,90704.0
80039,Holy Trinity Ce(a) School Fund,94249.0,95844.0
112334,The Old Grey Europe Charitable Trust,93770.0,95176.0
116879,The Friends of Thames Ditton Junior School,93497.0,86249.0
97506,Stepping Stones Pre-School Group Newlyn,93496.0,92188.0
132346,Apeef Pa,93402.0,84923.0
20263,Friends of Valence School,93101.0,49587.0
72762,St. James C.e. Primary School Fund,93062.0,133713.0
81223,Edlesborough School Fund,91062.0,80821.0
97259,Boxgrove Parent Teacher Association,90694.0,82453.0
80104,Schools at Somerhill Parents' Association,90373.0,96993.0
88137,Buckingham Primary School Fund,89766.0,85318.0
109608,Chiswick Community School PTA,89457.0,87284.0
69118,The Holt School Parent and Teacher Association,88191.0,81011.0
72370,Nidderdale High School Fund,87726.0,63556.0
83932,The Ashgrove School Parents and Friends Association,87602.0,28336.0
87167,Bedgrove Junior School Fund,86884.0,177521.0
73083,Upper Wharfedale School Fund,86852.0,83817.0
25230,Farringtons Parents Association,86399.0,52777.0
89031,The Governors and Friends of Bishop Wand Church of England School,86050.0,77567.0
16853,Friends of University College London Hospitals,84090.0,83066.0
122185,Little Thetford Acorns,83875.0,87804.0
25080,Southview School Fund,83760.0,32426.0
96427,The Holgate School Fund,83691.0,127989.0
69513,The Friends of Holy Cross Preparatory School,83328.0,52721.0
26010,"Parent/Friends Association of Corbets Tey School, Upminster",83240.0,68383.0
137225,St. Cuthbert's Old School Nursery,82982.0,65843.0
95472,Long Crendon School Fund,82756.0,84835.0
70708,Ocklynge School Fund,82557.0,79720.0
44465,St Anne's Special School Fund,82351.0,78627.0
65796,Canonbury School Foundation,82246.0,12054.0
115015,Cambridge Russian School,81842.0,92459.0
93771,The Disraeli School Fund,81688.0,85107.0
2272,Friends of Kings College Hospital,80752.0,54684.0
72732,Settle High School and Community College Fund,80097.0,90260.0
106099,CFBL Parents,79491.0,47721.0
119804,Sunderland Area Parent Support,78087.0,90149.0
51169,Solihull School Parent's Association,77952.0,62452.0
110838,Swiss Cottage School Charity,77841.0,2323.0
42536,Friends of Victoria School,77285.0,91110.0
29551,Shepherds Down School Fund,76854.0,42106.0
115222,Riverside School Fund,76732.0,15746.0
49887,Balsall Common Primary School Parent Teacher Association,76679.0,54104.0
73946,St Augustine's R C School Scarborough Fund,76509.0,116566.0
86861,Elangeni School Fund,76378.0,76914.0
52697,Oatlands School Parent Teacher Association,76319.0,62011.0
86607,Turnfurlong Junior School,76267.0,85392.0
74915,Woodlands Junior School Voluntary Association,75191.0,77183.0
52414,The Bridge Charity,74229.0,60236.0
84047,Monks Risborough Church of England Primary School Fund,73151.0,74503.0
52161,Fortismere School Association,73115.0,73287.0
93544,Ichs Development Limited,72824.0,27833.0
71708,St John the Baptist School (Woking) Parent Teacher Association,72788.0,67788.0
63197,Archdeacon Cambridge's School Parent Teacher Association,72605.0,60351.0
71939,John Betts' School Parent Teacher Association,71436.0,48781.0
111314,The Kabanda Trust,70621.0,66281.0
69077,King Edward VI Grammar School(chelmsford) Parents Association,69215.0,70029.0
79889,Greenway School Association,69089.0,70487.0
80031,Garibaldi School Fund,69064.0,81797.0
82305,The Friends of St. Joseph's School Chalfont St. Peter,69046.0,37839.0
42356,Friends of Springfield School,68891.0,45575.0
28200,Sheen Mount Primary School Parent Teacher Association,68889.0,87866.0
68599,Duloe School Charity Fund,68568.0,237.0
24137,British Friends of the Shenkar College,67878.0,65755.0
66678,Collis School Association,67865.0,83327.0
22390,Menorah Primary School Parent Teacher Association,67805.0,44811.0
85488,Holmer Green Junior School Fund,67613.0,55070.0
57263,Friends of Greenmead,67284.0,42171.0
74485,Thirsk School Governors Fund,67065.0,134142.0
76600,Welton St Mary's School Fund,66602.0,63674.0
101660,"Glebe School Parents, Teachers and Friends Association",66160.0,88875.0
71232,Henry Cavendish School - Parents Teachers and Friends Association,66082.0,76105.0
72322,Barlby High School Fund,65879.0,45277.0
66823,Kensington Prep School Parents Association,65481.0,52408.0
111557,Friends of Amasango,64895.0,64571.0
123577,The Bruntwood Charity,64877.0,91419.0
26509,Kingsweston School Fund,64632.0,52455.0
73727,DR. Triplett's C.e. Primary School Fund,64456.0,47869.0
26072,West Lea School PTA,64337.0,21171.0
