,name,income,expend
52260,The Windrush Trust,10000.0,0.0
77286,The Rotherwick Foundation,10000.0,10000.0
54082,The K F Ratcliffe Charitable Trust,10000.0,13500.0
120583,Mata Khiwi Ji Sikh Seva Society,10000.0,7000.0
27750,Resshare Limited,10000.0,23913.0
131296,Gerrer Kolel,9995.0,8720.0
103426,Formation Global,9984.0,17170.0
104650,Hilal - Bosnian Cultural Society,9964.0,4089.0
20699,Chadwell Heath Christadelphian Ecclesia,9951.0,4350.0
70447,Winning Faith Pentecostal Mission,9950.0,9200.0
17325,The Listeners,9917.0,12974.0
36770,The Acts Foundation,9908.0,23576.0
13976,Chapel Trust Maryton Carmel,9887.0,160326.0
1197,Bledlow Charities,9861.0,9010.0
53911,Shri Guru Ravidass Sabha and Welfare Cultural Association,9850.0,3500.0
11633,Ecclesfield Priory and Hall Trust,9850.0,8950.0
99005,Bishopswood Chapel Trust,9840.0,13598.0
50830,Fallowfield Browsers Ltd,9839.0,9749.0
132235,The Sheppey Hall Trust,9824.0,3720.0
97262,Al Khair Trust,9820.0,11879.0
111087,The Skelmersdale Outreach Trust,9816.0,8556.0
9284,Protestant Reformation Society,9813.0,9879.0
93324,The Hornung Trust in the Parish of West Grinstead West Sussex,9812.0,11407.0
77183,Jamia Masjid Huntingdon,9800.0,8500.0
129891,Shrewsbury Street Pastors,9795.0,6172.0
127768,Shree Limbachia Gnati Mandal Leicester,9795.0,5830.0
37478,The Mary Robertson Trust,9793.0,8500.0
4548,Dame Dorothy Legh's Charity,9792.0,4060.0
13948,The Marden Trust,9792.0,7750.0
78449,Christian Drama Resource Centre,9791.0,3964.0
103936,W.i. Community Hall,9789.0,6062.0
25919,The Providence Trust,9786.0,10368.0
128291,Hindu Youth Association,9785.0,5578.0
13516,The Covenant People's Fellowship,9784.0,14444.0
56169,Leuva Patidar Samaj (Birmingham - West Bromwich - Dudley),9778.0,9609.0
103102,Area Training and Activity Centre (Atac) Limited,9777.0,11906.0
5915,Henry Woodhead Trust,9754.0,9754.0
14374,Trust Property Administered in Connexion with Dob Lane Chapel Failsworth,9750.0,18114.0
130034,Wallasey Islamic Cultural Centre,9750.0,7867.0
103824,The Life Centre,9750.0,9400.0
66803,The Eleos Charitable Trust,9748.0,16389.0
100650,Cornerstone Trust (Looe),9747.0,10214.0
73068,Hodgkin Hall Brethren Assembly,9745.0,9667.0
73309,Kashyapa Buddhist Centre,9723.0,14641.0
6701,Rochdale United Charity,9723.0,7812.0
14003,The Dial Park Trust,9720.0,11433.0
11162,Catherine Featherstone,9714.0,8003.0
137219,The Niramax and Seneca Trust,9700.0,9700.0
50911,Vale Trust,9700.0,5067.0
82303,Bristol Zen Dojo (1998) Ltd,9695.0,9094.0
36891,Logos Trust,9688.0,4978.0
131062,Christian Distinctives,9687.0,33541.0
112347,Deaf Anglicans Together,9680.0,7493.0
57093,Llys Andreas Trust,9678.0,6616.0
55267,Vead Lehaczokas Hayehadus Beartzos Hamizrach (Committee for Preservation and Strengthening of Judaism in the Eastern Countries),9675.0,9850.0
137150,Da Rocha Foundation,9674.0,8210.0
121387,Shanti Dham,9662.0,7602.0
42493,The North Yorkshire and District Christian Broadcasting Council,9656.0,5345.0
119647,Transform B&G,9648.0,9039.0
23122,The Ancient Society of College Youths Bell Restoration Fund,9647.0,923.0
106043,Hindu Samaj Swindon,9643.0,8102.0
124561,Wesleyan Reform Union - Sleaford Circuit,9640.0,1639.0
97961,York Anglican Cursillo,9637.0,9169.0
16307,The Sir Mark and Lady Turner Charitable Settlement,9634.0,13215.0
133469,Twoco,9634.0,9634.0
92875,Coundon Fellowship,9630.0,8064.0
36486,Philip Usher Memorial Fund,9613.0,12988.0
119227,Newcastle Council of Faiths Limited,9610.0,7369.0
80786,The Staples Trust,9603.0,5614.0
73753,The Crouch Bequest,9600.0,10186.0
29888,The British Hospitalite Trust,9596.0,10420.0
98683,Sefydliad Coleg Y Groes Foundation,9574.0,9918.0
14482,Alfred Shaw Trusts,9573.0,900.0
52171,Guru Nanak Sikh Gurdwara,9572.0,13179.0
14580,Robert Watchorn Trust,9570.0,35599.0
92251,Hosseinieh Foundation for Islamic Education and Welfare,9569.0,10207.0
9857,The Sandy Charities,9565.0,14777.0
126882,Reginald Baker Charitable Trust,9557.0,10972.0
56473,Hermon Chapel Trust Fund,9555.0,10376.0
78225,The Friends of Poppleton Tithe Barn,9550.0,11005.0
8097,The Combined Dent Charity,9549.0,3638.0
83225,Time Out Mission International,9536.0,9533.0
72373,St Olave's Parochial Trust,9525.0,2846.0
72191,The Robert Hamer Llanbedr Church Trust,9524.0,2145.0
76012,The Issachar Foundation,9513.0,7500.0
94345,Crosslanes Chapel Property Trust,9511.0,13292.0
77070,Jamia Tul Batul Mira Tul Islam Trust,9510.0,9536.0
97063,Abdul Karim Charitable Trust,9500.0,9523.0
94554,The Southern Unitarian Association,9500.0,1070.0
85618,Enderby Trust,9500.0,2350.0
42137,The Timothy Trust,9496.0,27338.0
37320,Ave Maria San Damiano Association,9492.0,12352.0
4767,Quorn Town Lands Charity,9489.0,16484.0
3544,John Bucknam or Buckman's Charity,9473.0,8100.0
108027,Dunamis International Gospel Centre,9467.0,12653.0
36691,The Hebron Trust,9451.0,13120.0
125260,Fresh Grace Global Christian Centre,9450.0,9800.0
155,The Louth Evangelical Trust,9448.0,4977.0
60781,Martha Butler Trust,9445.0,10227.0
61169,Seed Corn Trust,9432.0,8887.0
86188,Sandeep Foundation,9431.0,9431.0
112271,The Noise on Sheppey,9419.0,10319.0
17348,Guildford and District Jewish Community,9416.0,6566.0
103384,DTK Charity,9415.0,8500.0
110141,The Bodfach Trust,9401.0,11637.0
20286,The Emissaries Limited,9401.0,16905.0
24758,The Hampstead Anniversary Fund,9400.0,9330.0
50601,Monmouth Charity,9400.0,9143.0
