,name,income,expend
132443,Cherry Grove Charitable Trust,10000.0,0.0
84084,The Paul Thackray Heritage Foundation,10000.0,9422.0
82714,The Philip & Nicola Gee Charitable Trust,10000.0,48300.0
84230,NDC Trust,10000.0,6370.0
124271,The Knightly Trust Ltd,10000.0,7000.0
125463,Arthur Wharton Foundation,10000.0,5676.0
15287,The Selig Charitable Trust,10000.0,14178.0
99536,The New Fairgreen Trust,10000.0,9874.0
82274,Tenzer Charitable Trust,9999.0,8766.0
16542,C M Keyser Charitable Trust,9995.0,9120.0
119532,The Martin and Philipp Euler Kids Foundation,9990.0,9990.0
12338,Friends of Kensington Day Centre,9979.0,10420.0
51961,J C Baker Trust,9977.0,5389.0
136862,Hao2.eu Foundation,9967.0,4475.0
29191,The Ted Russell Charitable Trust,9965.0,5963.0
24104,Brongate Ltd,9963.0,5767.0
17886,The Friends of the Mevaseret Zion Educational Centre,9960.0,0.0
26139,The Kaufmann Foundation,9960.0,9898.0
12544,Hubert Blake Charitable Trust,9939.0,15201.0
27175,The Canning Trust,9929.0,24925.0
87787,The William Morris Craft Fellowship Trust,9928.0,1153.0
50194,Alderman Ferries Charity (Hull United Charities),9924.0,11653.0
20455,The Leboff Foundation,9901.0,11827.0
123173,The Elspeth J Thompson Charitable Trust,9883.0,18985.0
69827,The Robert Black Memorial Fund,9876.0,2653.0
34639,The Aldridge Scholarship Foundation,9867.0,37159.0
125338,Jibreel Foundation,9865.0,2350.0
17445,Tom Hall Charitable Trust,9862.0,17386.0
28595,The J W Robertson Charitable Trust,9855.0,6695.0
135176,Ehsas Foundation,9850.0,7590.0
5217,The Alan Jenkin Stokes Memorial Trust,9845.0,9034.0
75712,M E Whyte Bequest,9841.0,2000.0
13061,Proceeds of Sale of Skipton Temperance Hall,9823.0,12290.0
26790,The Charity Estate (Otherwise the Great Tew Charity),9821.0,9152.0
86151,The Leonard Emery Charity,9814.0,141.0
133478,B. Baggins Foundation for Limb-Girdle Muscular Dystrophy,9808.0,2662.0
13292,The Bird Charitable Trust,9807.0,9436.0
128870,Michael Causer Foundation,9804.0,8439.0
77839,The Geoffrey Berger Charitable Trust,9800.0,6804.0
113100,Hope Survivors Foundation,9800.0,8900.0
14905,United Charities,9797.0,6686.0
13004,The Wotton Christian Centre,9794.0,15736.0
79,Poor's Allotments,9789.0,0.0
126364,Joy to the World Foundation,9788.0,9556.0
91294,The K W Charitable Trust,9786.0,9690.0
91189,M J Camp Charitable Foundation,9778.0,10466.0
73520,Two Towers Trust,9777.0,38086.0
7003,The Maranatha Cottage Trust,9775.0,10567.0
37304,The Lady Eileen Joseph Foundation,9760.0,94838.0
121660,Coco Charitable Trust,9760.0,12143.0
112064,Debt Doctors Foundation UK (DD-UK),9744.0,7500.0
7033,The Hobhouse Charitable Trust,9741.0,8850.0
128583,Al-Hasanaat Foundation,9739.0,9852.0
119787,Skye Wellesley Foundation,9736.0,49709.0
131074,Tohelp,9730.0,438.0
58180,The Cornerstone Charitable Trust,9727.0,38823.0
37260,The Dick Foundation,9726.0,26794.0
73313,"Ethel Amy Erskine Barnes, Deceased",9723.0,10011.0
55674,Coventry Building Employers' Charity,9713.0,22088.0
79709,The Hydes Hospital Trust,9712.0,5127.0
