,name,income,expend
36259,The Mcalpine Educational Endowments Ltd,99517.0,106162.0
73416,The Stanley Drapkin Primary School Trust Fund,98955.0,92973.0
26667,Gathering Voices Limited,98907.0,86262.0
35630,Hitchin Education Foundation,98153.0,87060.0
83762,West Sussex Learning Links,98080.0,97306.0
122671,Oscars,98037.0,90454.0
103473,The Edlington Hill Top Centre Associates,97981.0,98167.0
117076,Northstead Community Pre-School,97598.0,88811.0
106788,Help2read,97577.0,141449.0
134929,Japan Matsuri,97404.0,100808.0
120648,Jamiah Madaniyah,97380.0,31460.0
109956,Languages Sheffield,97362.0,82256.0
21887,Trinity in Camberwell,96819.0,107154.0
115482,Southside Young Leaders Academy,96612.0,123961.0
129974,St James' with St Luke's Pre-School,96246.0,104950.0
34330,Shaftesbury School Foundation,95942.0,83072.0
131742,Berkoastro at Ashlyns School,95903.0,58140.0
24437,The Excelsior Trust,95859.0,74860.0
104126,Vital Partnerships Ltd,95859.0,93421.0
83136,The Lipson Vale Trust,95764.0,82778.0
36125,Isleworth Blue School Educational Foundation,95701.0,74893.0
84418,Sir Josiah Mason's Relief in Need and Educational Charity,95531.0,69431.0
119681,Dacorum Communities for Learning,95443.0,100590.0
116521,Friends of Ian Mikardo High School,95360.0,95511.0
34485,St John's Hospital Educational Foundation,95151.0,101476.0
71972,Ashfield Play Care Scheme,94953.0,92824.0
130160,The Batic Partnership Trust,94903.0,73373.0
130923,Dinnington Pre-School Limited,94733.0,90186.0
22106,The European Association for Digital Humanities,94582.0,124197.0
38853,The W M and B W Lloyd Charity,94551.0,63223.0
76890,Bangladesh Welfare Association Croydon,94521.0,70528.0
132527,Tomorrows Achievers Educational Trust,94442.0,64654.0
36165,Sir William Boreman's Foundation,94342.0,105759.0
110498,The Campaign for Drawing,94142.0,85783.0
43572,Swanwick Hall School Fund,94125.0,100245.0
106596,The Roche Court Educational Trust,93504.0,95132.0
36156,Phyllis Wallbank Educational Trust,93447.0,49325.0
83423,Ashtead Learning Difficulties Action Group,92971.0,66374.0
130769,Madina Education Ltd,92838.0,48836.0
90687,Eden Community Outdoors Limited,92765.0,112812.0
36441,Trades Union Congress Educational Trust,92662.0,72565.0
79640,GT Foundation,92590.0,122944.0
133427,The CG Tla Consortium,92230.0,91979.0
87403,"Life Education Centres Croydon,surrey & Sussex",92111.0,105296.0
95799,Life Education Centres Bristol Limited,91688.0,81479.0
23590,Friends of St Dominics,91586.0,67111.0
95499,Vita Nova,91550.0,117644.0
130773,Sef Cymru,91437.0,77465.0
98874,Haggerston Neighbourhood Learning Centre,91200.0,57963.0
86254,Stockport Grammar School Educational Foundation,91035.0,2472.0
114603,Madina Education Trust,90919.0,74131.0
83313,Bournemouth School Charitable Trust,90504.0,54111.0
123228,The Vinjeru School Trust,90257.0,129316.0
127916,Advice & Learning Bureau (Alb) Limited,90075.0,83746.0
76345,Hempland (York) Kids' Club,89838.0,84480.0
81335,Southall School of Languages and Missionary Orientation,89608.0,135313.0
98910,The Medics Education Trust,89389.0,4853.0
98739,Knowsley Enterprise Academy,89254.0,69755.0
87244,Harambee Schools Kenya,89186.0,72380.0
36107,Mitchell City of London Educational Foundation,89019.0,80988.0
94097,Broxbourne University of the Third Age,89014.0,89802.0
77025,The Southwark Cathedral Education Trust,88709.0,86864.0
89700,The Chiltern University of the Third Age,88084.0,81993.0
124788,Futures Learning Trust,87816.0,88948.0
133616,The College Foundation,87776.0,17.0
116184,Manchester Japanese School,87689.0,78928.0
68109,Hope Valley After School Care Group,87624.0,82301.0
28481,Torquay Grammar School for Girls Trust Fund,87612.0,51691.0
114777,Ward End Community College,87568.0,112840.0
92417,Greenfield Club,87454.0,74707.0
34446,Fowey Grammar School Foundation,87276.0,81203.0
132943,Kelsall Pre-School and Klub,87002.0,88373.0
50130,Lady Lumley's Educational Foundation,86993.0,55138.0
36496,Gilchrist Educational Trust,86733.0,78673.0
100155,Downham Nutrition Partnership Limited,86556.0,49817.0
88915,The Centre for Specialist Educational Assistance,85782.0,74748.0
115270,Ellie's Haven - Cornwall Limited,85464.0,41083.0
108660,The Maclaren Foundation,85421.0,79342.0
93168,Lord Scudamore Kids Club,85372.0,84054.0
29610,Milton Keynes U3A (University of the Third Age),85330.0,78814.0
117044,Rowlands Gill Under Fives (Company),85148.0,85600.0
35247,The Holy Family of Nazareth Educational Trust,85089.0,142294.0
118304,Grand Avenue Out of School Club,84901.0,78801.0
75468,Fleet and District Branch of the University of the Third Age,84754.0,78293.0
36144,George Green's School Trust Fund,84744.0,14300.0
